"level","province","city","county","town","village","short_name","merger_name","area_code","city_code","zip_code","lat","lon"
"5","广东省","惠州市","惠阳区","平潭镇","平潭村民委员会","平潭","广东;惠州;惠阳;平潭;平潭","441303110210","0752","516259","23.039136","114.591587"
"5","广东省","惠州市","惠阳区","平潭镇","川龙村民委员会","川龙","广东;惠州;惠阳;平潭;川龙","441303110211","0752","516259","23.031019","114.584174"
"5","广东省","惠州市","惠阳区","平潭镇","新圩村民委员会","新圩","广东;惠州;惠阳;平潭;新圩","441303110212","0752","516223","23.017608","114.617857"
"5","广东省","惠州市","惠阳区","平潭镇","鹊地村民委员会","鹊地","广东;惠州;惠阳;平潭;鹊地","441303110213","0752","516259","23.039136","114.591587"
"5","广东省","惠州市","惠阳区","平潭镇","鹤湖村民委员会","鹤湖","广东;惠州;惠阳;平潭;鹤湖","441303110214","0752","516259","23.039136","114.591587"
"5","广东省","惠州市","惠阳区","平潭镇","江南村民委员会","江南","广东;惠州;惠阳;平潭;江南","441303110215","0752","516259","23.039136","114.591587"
"5","广东省","惠州市","惠阳区","平潭镇","光明村民委员会","光明","广东;惠州;惠阳;平潭;光明","441303110216","0752","516259","23.039136","114.591587"
"5","广东省","惠州市","惠阳区","平潭镇","凌屋排村民委员会","凌屋排","广东;惠州;惠阳;平潭;凌屋排","441303110217","0752","516259","23.007463","114.607791"
"5","广东省","惠州市","惠阳区","平潭镇","平潭示范场","平潭示范场","广东;惠州;惠阳;平潭;平潭示范场","441303110500","0752","516259","23.086291","114.598676"
"3","广东省","惠州市","博罗县",,,"博罗","广东;惠州;博罗","441322000000","0752","516100","23.172899","114.289496"
"4","广东省","惠州市","博罗县","石坝镇",,"石坝","广东;惠州;博罗;石坝","441322100000","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","石坝居民委员会","石坝居民委员会","广东;惠州;博罗;石坝;石坝居民委员会","441322100001","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","蓝田居民委员会","蓝田居民委员会","广东;惠州;博罗;石坝;蓝田居民委员会","441322100002","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","象岭村民委员会","象岭","广东;惠州;博罗;石坝;象岭","441322100201","0752","516153","23.554591","114.575871"
"5","广东省","惠州市","博罗县","石坝镇","红星村民委员会","红星","广东;惠州;博罗;石坝;红星","441322100202","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","官村村民委员会","官村","广东;惠州;博罗;石坝;官村","441322100203","0752","516153","23.542121","114.582980"
"5","广东省","惠州市","博罗县","石坝镇","冷水坑村民委员会","冷水坑","广东;惠州;博罗;石坝;冷水坑","441322100204","0752","516153","23.541008","114.592542"
"5","广东省","惠州市","博罗县","石坝镇","石联村民委员会","石联","广东;惠州;博罗;石坝;石联","441322100205","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","三嘉村村民委员会","三嘉村","广东;惠州;博罗;石坝;三嘉村","441322100206","0752","516153","23.522282","114.581370"
"5","广东省","惠州市","博罗县","石坝镇","罗洞村民委员会","罗洞","广东;惠州;博罗;石坝;罗洞","441322100207","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","埔贝村民委员会","埔贝","广东;惠州;博罗;石坝;埔贝","441322100208","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","丁塘村民委员会","丁塘","广东;惠州;博罗;石坝;丁塘","441322100209","0752","516153","23.511502","114.583352"
"5","广东省","惠州市","博罗县","石坝镇","坦田村民委员会","坦田","广东;惠州;博罗;石坝;坦田","441322100210","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","新村村民委员会","新村","广东;惠州;博罗;石坝;新村","441322100211","0752","516153","23.519311","114.564094"
"5","广东省","惠州市","博罗县","石坝镇","下坑村民委员会","下坑","广东;惠州;博罗;石坝;下坑","441322100212","0752","516153","23.172899","114.289496"
"5","广东省","惠州市","博罗县","石坝镇","龙口村民委员会","龙口","广东;惠州;博罗;石坝;龙口","441322100213","0752","516153","23.545364","114.543157"
"5","广东省","惠州市","博罗县","石坝镇","山下村民委员会","山下","广东;惠州;博罗;石坝;山下","441322100214","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","石坝村民委员会","石坝","广东;惠州;博罗;石坝;石坝","441322100215","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","乌坭湖村民委员会","乌坭湖","广东;惠州;博罗;石坝;乌坭湖","441322100216","0752","516153","23.541120","114.566565"
"5","广东省","惠州市","博罗县","石坝镇","黄山洞村民委员会","黄山洞","广东;惠州;博罗;石坝;黄山洞","441322100217","0752","516153","23.588267","114.513392"
"5","广东省","惠州市","博罗县","石坝镇","大水坑村民委员会","大水坑","广东;惠州;博罗;石坝;大水坑","441322100218","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","蓝田村民委员会","蓝田","广东;惠州;博罗;石坝;蓝田","441322100219","0752","516153","23.544090","114.650612"
"5","广东省","惠州市","博罗县","石坝镇","蓝新村民委员会","蓝新","广东;惠州;博罗;石坝;蓝新","441322100220","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","秀埔村民委员会","秀埔","广东;惠州;博罗;石坝;秀埔","441322100221","0752","516153","23.527410","114.568430"
"5","广东省","惠州市","博罗县","石坝镇","吉石村民委员会","吉石","广东;惠州;博罗;石坝;吉石","441322100222","0752","516153","23.527410","114.568430"
"4","广东省","惠州市","博罗县","麻陂镇",,"麻陂","广东;惠州;博罗;麻陂","441322102000","0752","516155","23.431274","114.479062"
"5","广东省","惠州市","博罗县","麻陂镇","麻陂居民委员会","麻陂居民委员会","广东;惠州;博罗;麻陂;麻陂居民委员会","441322102001","0752","516155","23.431274","114.479062"
"5","广东省","惠州市","博罗县","麻陂镇","永丰村民委员会","永丰","广东;惠州;博罗;麻陂;永丰","441322102201","0752","516155","23.431274","114.479062"
"5","广东省","惠州市","博罗县","麻陂镇","三科村民委员会","三科","广东;惠州;博罗;麻陂;三科","441322102202","0752","516155","23.431274","114.479062"
"5","广东省","惠州市","博罗县","麻陂镇","曲潭村民委员会","曲潭","广东;惠州;博罗;麻陂;曲潭","441322102203","0752","516155","23.508420","114.520455"
"5","广东省","惠州市","博罗县","麻陂镇","塘尾村民委员会","塘尾","广东;惠州;博罗;麻陂;塘尾","441322102204","0752","516155","23.431274","114.479062"
"5","广东省","惠州市","博罗县","麻陂镇","横茜村民委员会","横茜","广东;惠州;博罗;麻陂;横茜","441322102205","0752","516155","23.431274","114.479062"
"5","广东省","惠州市","博罗县","麻陂镇","金湖村民委员会","金湖","广东;惠州;博罗;麻陂;金湖","441322102206","0752","516155","23.431274","114.479062"
"5","广东省","惠州市","博罗县","麻陂镇","坳头垅村民委员会","坳头垅","广东;惠州;博罗;麻陂;坳头垅","441322102207","0752","516155","23.487258","114.558317"
"5","广东省","惠州市","博罗县","麻陂镇","洪湖村民委员会","洪湖","广东;惠州;博罗;麻陂;洪湖","441322102208","0752","516155","23.431274","114.479062"
"5","广东省","惠州市","博罗县","麻陂镇","洋田村民委员会","洋田","广东;惠州;博罗;麻陂;洋田","441322102209","0752","516155","23.431274","114.479062"
"5","广东省","惠州市","博罗县","麻陂镇","新村村民委员会","新村","广东;惠州;博罗;麻陂;新村","441322102210","0752","516155","23.504355","114.540463"
"5","广东省","惠州市","博罗县","麻陂镇","艾埔村民委员会","艾埔","广东;惠州;博罗;麻陂;艾埔","441322102211","0752","516155","23.431274","114.479062"
"5","广东省","惠州市","博罗县","麻陂镇","宝溪村民委员会","宝溪","广东;惠州;博罗;麻陂;宝溪","441322102212","0752","516155","23.431274","114.479062"
"5","广东省","惠州市","博罗县","麻陂镇","鸡笼山村民委员会","鸡笼山","广东;惠州;博罗;麻陂;鸡笼山","441322102213","0752","516155","23.431274","114.479062"
"4","广东省","惠州市","博罗县","观音阁镇",,"观音阁","广东;惠州;博罗;观音阁","441322103000","0752","516164","23.400307","114.599138"
"5","广东省","惠州市","博罗县","观音阁镇","观音阁居民委员会","观音阁居民委员会","广东;惠州;博罗;观音阁;观音阁居民委员会","441322103001","0752","516164","23.400307","114.599138"
"5","广东省","惠州市","博罗县","观音阁镇","棠下村民委员会","棠下","广东;惠州;博罗;观音阁;棠下","441322103201","0752","516164","23.400307","114.599138"
"5","广东省","惠州市","博罗县","观音阁镇","南坑村民委员会","南坑","广东;惠州;博罗;观音阁;南坑","441322103202","0752","516164","23.400307","114.599138"
"5","广东省","惠州市","博罗县","观音阁镇","砂岭村民委员会","砂岭","广东;惠州;博罗;观音阁;砂岭","441322103203","0752","516164","23.417144","114.633649"
"5","广东省","惠州市","博罗县","观音阁镇","伍塘村民委员会","伍塘","广东;惠州;博罗;观音阁;伍塘","441322103204","0752","516164","23.425646","114.614019"
"5","广东省","惠州市","博罗县","观音阁镇","联星村民委员会","联星","广东;惠州;博罗;观音阁;联星","441322103205","0752","516164","23.400307","114.599138"
"5","广东省","惠州市","博罗县","观音阁镇","南村村民委员会","南村","广东;惠州;博罗;观音阁;南村","441322103206","0752","516164","23.400307","114.599138"
"5","广东省","惠州市","博罗县","观音阁镇","彭村村民委员会","彭村","广东;惠州;博罗;观音阁;彭村","441322103207","0752","516164","23.431101","114.560157"
"5","广东省","惠州市","博罗县","观音阁镇","柏湖村民委员会","柏湖","广东;惠州;博罗;观音阁;柏湖","441322103208","0752","516164","23.400307","114.599138"
"5","广东省","惠州市","博罗县","观音阁镇","十字路村民委员会","十字路","广东;惠州;博罗;观音阁;十字路","441322103209","0752","516164","23.400307","114.599138"
"5","广东省","惠州市","博罗县","观音阁镇","菱湖村民委员会","菱湖","广东;惠州;博罗;观音阁;菱湖","441322103210","0752","516164","23.400307","114.599138"
"5","广东省","惠州市","博罗县","观音阁镇","杨村村民委员会","杨村","广东;惠州;博罗;观音阁;杨村","441322103211","0752","516157","23.397988","114.568050"
"5","广东省","惠州市","博罗县","观音阁镇","泳新村民委员会","泳新","广东;惠州;博罗;观音阁;泳新","441322103212","0752","516164","23.400307","114.599138"
"5","广东省","惠州市","博罗县","观音阁镇","桂岭村民委员会","桂岭","广东;惠州;博罗;观音阁;桂岭","441322103213","0752","516164","23.394337","114.591383"
"5","广东省","惠州市","博罗县","观音阁镇","塘角村民委员会","塘角","广东;惠州;博罗;观音阁;塘角","441322103214","0752","516157","23.390951","114.587656"
"4","广东省","惠州市","博罗县","公庄镇",,"公庄","广东;惠州;博罗;公庄","441322104000","0752","516151","23.548606","114.394553"
"5","广东省","惠州市","博罗县","公庄镇","獭子居民委员会","獭子居民委员会","广东;惠州;博罗;公庄;獭子居民委员会","441322104001","0752","516151","23.548606","114.394553"
"5","广东省","惠州市","博罗县","公庄镇","桔子居民委员会","桔子居民委员会","广东;惠州;博罗;公庄;桔子居民委员会","441322104002","0752","516151","23.548606","114.394553"
"5","广东省","惠州市","博罗县","公庄镇","蓝坪村民委员会","蓝坪","广东;惠州;博罗;公庄;蓝坪","441322104201","0752","516151","23.608599","114.425003"
"5","广东省","惠州市","博罗县","公庄镇","鹊楼村民委员会","鹊楼","广东;惠州;博罗;公庄;鹊楼","441322104202","0752","516151","23.548606","114.394553"
"5","广东省","惠州市","博罗县","公庄镇","黄陂村民委员会","黄陂","广东;惠州;博罗;公庄;黄陂","441322104203","0752","516151","23.580707","114.405081"
